name,measure,measureInfo,geoTypeName,geoJoinId,geoPlaceName,timePeriod,start_date,dataValue,message
,,,,109.0,,,,19.2,
,,,,402.0,,,,24.2,
,,,,411.0,,,,16.8,
,,,,109.0,,,,21.5,
,,,,111.0,,,,20.9,
,,,,111.0,,,,21.6,
,,,,211.0,,,,17.9,
,,,,411.0,,,,17.6,
,,,,409.0,,,,21.0,
,,,,305.0,,,,31.5,
,,,,403.0,,,,19.1,
,,,,203.0,,,,20.8,
,,,,105.0,,,,17.8,
,,,,105.0,,,,22.6,
,,,,306.0,,,,18.1,
,,,,208.0,,,,10.4,
,,,,306.0,,,,25.9,
,,,,104.0,,,,23.4,
,,,,104.0,,,,32.1,
,,,,106.0,,,,23.1,
,,,,106.0,,,,32.6,
,,,,308.0,,,,27.6,
,,,,305.0,,,,18.6,
,,,,403.0,,,,29.3,
,,,,203.0,,,,53.39999999999999,
,,,,105.0,,,,53.39999999999999,
,,,,403.0,,,,38.0,
,,,,105.0,,,,53.39999999999999,
,,,,305.0,,,,35.5,
,,,,303.0,,,,53.39999999999999,
,,,,305.0,,,,24.4,
,,,,303.0,,,,53.39999999999999,
,,,,303.0,,,,53.39999999999999,
,,,,103.0,,,,53.39999999999999,
,,,,203.0,,,,53.39999999999999,
,,,,406.0,,,,9.2,
,,,,308.0,,,,12.9,
,,,,203.0,,,,20.1,
,,,,203.0,,,,17.1,
,,,,303.0,,,,22.4,
,,,,304.0,,,,33.7,
,,,,204.0,,,,20.2,
,,,,204.0,,,,19.5,
,,,,104.0,,,,19.0,
,,,,403.0,,,,24.0,
,,,,103.0,,,,19.2,
,,,,409.0,,,,18.0,
,,,,106.0,,,,28.7,
,,,,209.0,,,,27.3,
,,,,410.0,,,,14.4,
,,,,210.0,,,,13.1,
,,,,410.0,,,,11.4,
,,,,202.0,,,,30.6,
,,,,202.0,,,,22.7,
,,,,202.0,,,,20.3,
,,,,401.0,,,,30.8,
,,,,201.0,,,,20.8,
,,,,301.0,,,,21.4,
,,,,202.0,,,,24.5,
,,,,102.0,,,,24.4,
,,,,202.0,,,,17.2,
,,,,202.0,,,,17.8,
,,,,202.0,,,,20.5,
,,,,302.0,,,,21.1,
,,,,302.0,,,,23.5,
,,,,401.0,,,,17.1,
,,,,401.0,,,,17.8,
,,,,302.0,,,,21.7,
,,,,302.0,,,,18.8,
,,,,210.0,,,,21.4,
,,,,410.0,,,,17.0,
,,,,410.0,,,,16.8,
,,,,401.0,,,,31.4,
,,,,401.0,,,,20.2,
,,,,108.0,,,,28.1,
,,,,108.0,,,,24.1,
,,,,110.0,,,,25.8,
,,,,112.0,,,,20.2,
,,,,412.0,,,,22.9,
,,,,412.0,,,,25.5,
,,,,412.0,,,,18.9,
,,,,412.0,,,,25.0,
,,,,412.0,,,,13.0,
,,,,412.0,,,,13.8,
,,,,212.0,,,,22.0,
,,,,212.0,,,,21.7,
,,,,212.0,,,,25.9,
,,,,212.0,,,,13.8,
,,,,210.0,,,,21.4,
,,,,210.0,,,,22.8,
,,,,210.0,,,,25.4,
,,,,210.0,,,,13.5,
,,,,201.0,,,,32.5,
,,,,101.0,,,,22.4,
,,,,501.0,,,,15.7,
,,,,501.0,,,,22.6,
,,,,201.0,,,,14.0,
,,,,501.0,,,,45.6,
,,,,412.0,,,,28.5,
,,,,412.0,,,,15.7,
,,,,305.0,,,,11.6,
,,,,105.0,,,,37.1,
,,,,302.0,,,,27.5,
,,,,102.0,,,,21.3,
,,,,302.0,,,,53.39999999999999,
,,,,202.0,,,,35.8,
,,,,202.0,,,,24.1,
,,,,102.0,,,,53.39999999999999,
,,,,305.0,,,,27.5,
,,,,305.0,,,,15.4,
,,,,102.0,,,,21.3,
,,,,102.0,,,,18.6,
,,,,306.0,,,,9.0,
,,,,306.0,,,,9.4,
,,,,406.0,,,,8.5,
,,,,202.0,,,,10.2,
,,,,306.0,,,,16.7,
,,,,406.0,,,,7.6,
,,,,406.0,,,,5.5,
,,,,202.0,,,,9.8,
,,,,306.0,,,,14.2,
,,,,302.0,,,,8.7,
,,,,202.0,,,,12.7,
,,,,306.0,,,,9.9,
,,,,205.0,,,,8.7,
,,,,302.0,,,,14.9,
,,,,202.0,,,,22.6,
,,,,305.0,,,,24.1,
,,,,102.0,,,,23.4,
,,,,209.0,,,,12.4,
,,,,311.0,,,,10.0,
,,,,311.0,,,,6.7,
,,,,311.0,,,,6.7,
,,,,209.0,,,,10.8,
,,,,209.0,,,,10.7,
,,,,209.0,,,,8.6,
,,,,209.0,,,,7.4,
,,,,411.0,,,,6.9,
,,,,409.0,,,,10.3,
,,,,409.0,,,,9.7,
,,,,411.0,,,,6.0,
,,,,209.0,,,,9.5,
,,,,209.0,,,,7.1,
,,,,409.0,,,,10.6,
,,,,402.0,,,,9.5,
,,,,402.0,,,,6.9,
,,,,409.0,,,,8.6,
,,,,409.0,,,,6.4,
,,,,209.0,,,,13.7,
,,,,209.0,,,,12.3,
,,,,209.0,,,,8.1,
,,,,411.0,,,,10.9,
,,,,411.0,,,,7.6,
,,,,411.0,,,,6.2,
,,,,211.0,,,,6.7,
,,,,409.0,,,,13.2,
,,,,409.0,,,,11.3,
,,,,109.0,,,,13.3,
,,,,311.0,,,,9.4,
,,,,111.0,,,,19.4,
,,,,414.0,,,,7.3,
,,,,414.0,,,,13.4,
,,,,207.0,,,,17.1,
,,,,107.0,,,,31.9,
,,,,107.0,,,,29.3,
,,,,414.0,,,,20.6,
,,,,107.0,,,,33.6,
,,,,107.0,,,,28.4,
,,,,107.0,,,,26.5,
,,,,414.0,,,,12.5,
,,,,414.0,,,,8.4,
,,,,414.0,,,,20.3,
,,,,409.0,,,,22.7,
,,,,205.0,,,,18.0,
,,,,204.0,,,,21.6,
,,,,304.0,,,,36.4,
,,,,211.0,,,,29.8,
,,,,304.0,,,,18.2,
,,,,414.0,,,,11.3,
,,,,307.0,,,,19.8,
,,,,414.0,,,,8.1,
,,,,414.0,,,,7.9,
,,,,207.0,,,,21.4,
,,,,107.0,,,,23.6,
,,,,107.0,,,,22.7,
,,,,414.0,,,,10.4,
,,,,107.0,,,,23.2,
,,,,414.0,,,,4.9,
,,,,407.0,,,,15.6,
,,,,407.0,,,,18.7,
,,,,407.0,,,,18.5,
,,,,107.0,,,,23.4,
,,,,409.0,,,,7.9,
,,,,409.0,,,,6.4,
,,,,409.0,,,,5.8,
,,,,209.0,,,,6.8,
,,,,209.0,,,,6.1,
,,,,211.0,,,,7.9,
,,,,211.0,,,,8.1,
,,,,409.0,,,,11.6,
,,,,409.0,,,,11.2,
,,,,409.0,,,,7.8,
,,,,409.0,,,,7.8,
,,,,411.0,,,,7.4,
,,,,411.0,,,,7.4,
,,,,109.0,,,,12.0,
,,,,109.0,,,,12.5,
,,,,309.0,,,,6.7,
,,,,109.0,,,,14.7,
,,,,109.0,,,,13.2,
,,,,111.0,,,,13.1,
,,,,111.0,,,,8.4,
,,,,111.0,,,,6.2,
,,,,309.0,,,,5.7,
,,,,109.0,,,,8.4,
,,,,109.0,,,,10.3,
,,,,111.0,,,,16.7,
,,,,409.0,,,,25.3,
,,,,409.0,,,,16.1,
,,,,311.0,,,,27.6,
,,,,109.0,,,,16.8,
,,,,311.0,,,,22.9,
,,,,311.0,,,,15.9,
,,,,309.0,,,,32.4,
,,,,309.0,,,,17.0,
,,,,402.0,,,,15.8,
,,,,402.0,,,,26.8,
,,,,309.0,,,,32.1,
,,,,309.0,,,,23.5,
,,,,309.0,,,,20.0,
,,,,309.0,,,,24.7,
,,,,309.0,,,,23.1,
,,,,109.0,,,,25.5,
,,,,311.0,,,,8.2,
,,,,311.0,,,,10.5,
,,,,111.0,,,,17.7,
,,,,311.0,,,,34.9,
,,,,311.0,,,,34.5,
,,,,111.0,,,,31.7,
,,,,409.0,,,,32.8,
,,,,409.0,,,,33.2,
,,,,109.0,,,,29.6,
,,,,109.0,,,,29.2,
,,,,111.0,,,,30.6,
,,,,209.0,,,,10.9,
,,,,209.0,,,,7.9,
,,,,411.0,,,,7.6,
,,,,211.0,,,,9.6,
,,,,409.0,,,,10.0,
,,,,409.0,,,,9.5,
,,,,411.0,,,,7.3,
,,,,409.0,,,,9.2,
,,,,409.0,,,,7.7,
,,,,411.0,,,,9.1,
,,,,209.0,,,,7.4,
,,,,109.0,,,,10.7,
,,,,111.0,,,,8.9,
,,,,309.0,,,,11.4,
,,,,309.0,,,,11.8,
,,,,211.0,,,,6.4,
,,,,409.0,,,,8.3,
,,,,409.0,,,,8.3,
,,,,409.0,,,,7.1,
,,,,209.0,,,,9.0,
,,,,402.0,,,,2.0,
,,,,211.0,,,,21.8,
,,,,211.0,,,,14.6,
,,,,309.0,,,,20.8,
,,,,309.0,,,,20.6,
,,,,311.0,,,,23.2,
,,,,309.0,,,,11.6,
,,,,309.0,,,,21.3,
,,,,109.0,,,,21.3,
,,,,309.0,,,,18.5,
,,,,311.0,,,,34.9,
,,,,409.0,,,,33.2,
,,,,409.0,,,,30.8,
,,,,109.0,,,,28.3,
,,,,111.0,,,,28.9,
,,,,211.0,,,,30.3,
,,,,109.0,,,,26.5,
,,,,211.0,,,,16.3,
,,,,308.0,,,,11.0,
,,,,104.0,,,,11.5,
,,,,305.0,,,,9.8,
,,,,203.0,,,,8.6,
,,,,203.0,,,,6.6,
,,,,308.0,,,,25.9,
,,,,308.0,,,,28.0,
,,,,306.0,,,,17.1,
,,,,306.0,,,,18.2,
,,,,306.0,,,,27.7,
,,,,306.0,,,,26.0,
,,,,104.0,,,,28.3,
,,,,106.0,,,,39.9,
,,,,106.0,,,,28.6,
,,,,106.0,,,,22.7,
,,,,308.0,,,,26.0,
,,,,308.0,,,,27.8,
,,,,104.0,,,,27.3,
,,,,104.0,,,,22.5,
,,,,408.0,,,,14.1,
,,,,406.0,,,,15.7,
,,,,306.0,,,,22.7,
,,,,106.0,,,,33.4,
,,,,106.0,,,,28.4,
,,,,308.0,,,,24.3,
,,,,104.0,,,,30.7,
,,,,308.0,,,,32.7,
,,,,308.0,,,,17.5,
,,,,303.0,,,,23.0,
,,,,202.0,,,,28.6,
,,,,302.0,,,,27.8,
,,,,102.0,,,,20.2,
,,,,102.0,,,,22.2,
,,,,305.0,,,,15.5,
,,,,202.0,,,,18.0,
,,,,202.0,,,,30.9,
,,,,202.0,,,,32.0,
,,,,102.0,,,,34.0,
,,,,202.0,,,,8.4,
,,,,302.0,,,,10.2,
,,,,302.0,,,,6.8,
,,,,316.0,,,,10.5,
,,,,316.0,,,,10.4,
,,,,305.0,,,,10.5,
,,,,305.0,,,,8.7,
,,,,305.0,,,,53.39999999999999,
,,,,305.0,,,,51.1,
,,,,105.0,,,,53.39999999999999,
,,,,105.0,,,,53.39999999999999,
,,,,202.0,,,,53.39999999999999,
,,,,102.0,,,,7.9,
,,,,305.0,,,,8.7,
,,,,105.0,,,,14.8,
,,,,305.0,,,,8.9,
,,,,305.0,,,,6.3,
,,,,302.0,,,,25.8,
,,,,202.0,,,,13.4,
,,,,306.0,,,,23.9,
,,,,302.0,,,,23.2,
,,,,102.0,,,,19.5,
,,,,301.0,,,,20.7,
,,,,501.0,,,,16.4,
,,,,401.0,,,,19.5,
,,,,401.0,,,,13.4,
,,,,201.0,,,,16.5,
,,,,402.0,,,,15.8,
,,,,201.0,,,,24.8,
,,,,202.0,,,,20.5,
,,,,202.0,,,,19.4,
,,,,302.0,,,,23.5,
,,,,410.0,,,,22.7,
,,,,409.0,,,,21.6,
,,,,409.0,,,,14.5,
,,,,209.0,,,,14.4,
,,,,301.0,,,,25.0,
,,,,101.0,,,,29.1,
,,,,202.0,,,,21.0,
,,,,202.0,,,,15.4,
,,,,309.0,,,,21.6,
,,,,3.0,,,,38.4,
,,,,3.0,,,,21.7,
,,,,206.0,,,,16.7,
,,,,206.0,,,,28.1,
,,,,206.0,,,,15.0,
,,,,409.0,,,,27.4,
,,,,410.0,,,,47.8,
,,,,410.0,,,,42.3,
,,,,106.0,,,,53.39999999999999,
,,,,209.0,,,,14.8,
,,,,410.0,,,,33.0,
,,,,409.0,,,,11.0,
,,,,4.0,,,,10.1,
,,,,4.0,,,,7.1,
,,,,413.0,,,,5.4,
,,,,413.0,,,,6.6,
,,,,313.0,,,,6.0,
,,,,313.0,,,,5.4,
,,,,313.0,,,,8.0,
,,,,313.0,,,,12.8,
,,,,4.0,,,,15.8,
,,,,4.0,,,,30.9,
,,,,4.0,,,,21.0,
,,,,4.0,,,,13.5,
,,,,4.0,,,,47.3,
,,,,4.0,,,,53.39999999999999,
,,,,4.0,,,,10.1,
,,,,4.0,,,,10.1,
,,,,4.0,,,,6.7,
,,,,315.0,,,,6.3,
,,,,313.0,,,,37.4,
,,,,313.0,,,,37.5,
,,,,4.0,,,,23.1,
,,,,4.0,,,,14.0,
,,,,413.0,,,,7.2,
,,,,413.0,,,,8.8,
,,,,4.0,,,,2.0,
,,,,313.0,,,,18.8,
,,,,313.0,,,,34.6,
,,,,413.0,,,,17.2,
,,,,413.0,,,,18.0,
,,,,4.0,,,,13.7,
,,,,313.0,,,,13.0,
,,,,413.0,,,,12.1,
,,,,413.0,,,,13.0,
,,,,315.0,,,,10.0,
,,,,313.0,,,,9.6,
,,,,107.0,,,,19.2,
,,,,307.0,,,,22.5,
,,,,307.0,,,,30.8,
,,,,307.0,,,,20.7,
,,,,307.0,,,,19.0,
,,,,414.0,,,,9.8,
,,,,107.0,,,,25.8,
,,,,107.0,,,,26.7,
,,,,414.0,,,,10.0,
,,,,204.0,,,,15.8,
,,,,104.0,,,,15.8,
,,,,307.0,,,,19.7,
,,,,307.0,,,,19.3,
,,,,307.0,,,,20.3,
,,,,414.0,,,,13.7,
,,,,5.0,,,,18.9,
,,,,204.0,,,,15.6,
,,,,107.0,,,,30.2,
,,,,414.0,,,,6.6,
,,,,211.0,,,,53.39999999999999,
,,,,104.0,,,,53.39999999999999,
,,,,204.0,,,,53.39999999999999,
,,,,5.0,,,,28.1,
,,,,414.0,,,,21.0,
,,,,414.0,,,,15.8,
,,,,414.0,,,,7.7,
,,,,414.0,,,,20.9,
,,,,307.0,,,,27.8,
,,,,414.0,,,,22.6,
,,,,207.0,,,,26.2,
,,,,204.0,,,,18.1,
,,,,211.0,,,,11.0,
,,,,410.0,,,,53.39999999999999,
,,,,3.0,,,,34.8,
,,,,206.0,,,,9.3,
,,,,202.0,,,,25.0,
,,,,202.0,,,,26.3,
,,,,202.0,,,,27.0,
,,,,302.0,,,,16.6,
,,,,301.0,,,,21.5,
,,,,202.0,,,,27.0,
,,,,202.0,,,,18.1,
,,,,309.0,,,,24.1,
,,,,3.0,,,,28.5,
,,,,3.0,,,,27.7,
,,,,206.0,,,,18.6,
,,,,206.0,,,,18.8,
,,,,410.0,,,,10.2,
,,,,409.0,,,,10.0,
,,,,410.0,,,,18.8,
,,,,409.0,,,,13.0,
,,,,209.0,,,,6.0,
,,,,210.0,,,,13.7,
,,,,409.0,,,,6.9,
,,,,409.0,,,,8.2,
,,,,410.0,,,,5.6,
,,,,209.0,,,,5.6,
,,,,410.0,,,,9.9,
,,,,402.0,,,,9.8,
,,,,402.0,,,,9.8,
,,,,409.0,,,,6.0,
,,,,409.0,,,,5.4,
,,,,106.0,,,,6.6,
,,,,410.0,,,,10.6,
,,,,209.0,,,,7.7,
,,,,409.0,,,,11.0,
,,,,409.0,,,,6.5,
,,,,310.0,,,,9.8,
,,,,309.0,,,,9.3,
,,,,410.0,,,,7.4,
,,,,409.0,,,,7.9,
,,,,409.0,,,,8.2,
,,,,409.0,,,,6.2,
,,,,101.0,,,,9.7,
,,,,202.0,,,,11.1,
,,,,309.0,,,,12.0,
,,,,3.0,,,,10.9,
,,,,210.0,,,,14.7,
,,,,206.0,,,,23.0,
,,,,3.0,,,,27.5,
,,,,3.0,,,,20.6,
,,,,310.0,,,,31.1,
,,,,201.0,,,,19.7,
,,,,202.0,,,,30.5,
,,,,202.0,,,,27.8,
,,,,302.0,,,,27.1,
,,,,401.0,,,,30.4,
,,,,401.0,,,,26.0,
,,,,302.0,,,,30.5,
,,,,3.0,,,,30.9,
,,,,206.0,,,,21.3,
,,,,206.0,,,,16.7,
,,,,206.0,,,,18.8,
,,,,209.0,,,,24.3,
,,,,302.0,,,,24.7,
,,,,401.0,,,,25.4,
,,,,302.0,,,,18.6,
,,,,302.0,,,,27.4,
,,,,409.0,,,,12.0,
,,,,409.0,,,,13.0,
,,,,3.0,,,,27.3,
,,,,410.0,,,,39.0,
,,,,410.0,,,,39.0,
,,,,3.0,,,,30.3,
,,,,409.0,,,,34.3,
,,,,210.0,,,,36.5,
,,,,210.0,,,,36.6,
,,,,301.0,,,,9.7,
,,,,101.0,,,,9.6,
,,,,402.0,,,,7.0,
,,,,402.0,,,,9.1,
,,,,202.0,,,,9.5,
,,,,202.0,,,,11.5,
,,,,202.0,,,,8.3,
,,,,209.0,,,,9.9,
,,,,409.0,,,,8.7,
,,,,209.0,,,,47.4,
,,,,410.0,,,,13.7,
,,,,202.0,,,,51.4,
,,,,202.0,,,,37.9,
,,,,401.0,,,,33.6,
,,,,206.0,,,,53.39999999999999,
,,,,3.0,,,,13.4,
,,,,3.0,,,,12.9,
,,,,3.0,,,,9.5,
,,,,206.0,,,,8.2,
,,,,206.0,,,,11.3,
,,,,305.0,,,,33.4,
,,,,305.0,,,,38.7,
,,,,403.0,,,,27.0,
,,,,305.0,,,,22.1,
,,,,305.0,,,,18.8,
,,,,203.0,,,,29.4,
,,,,203.0,,,,17.7,
,,,,105.0,,,,32.5,
,,,,306.0,,,,23.1,
,,,,208.0,,,,16.0,
,,,,306.0,,,,19.3,
,,,,104.0,,,,25.5,
,,,,106.0,,,,25.4,
,,,,308.0,,,,19.4,
,,,,308.0,,,,19.9,
,,,,308.0,,,,19.7,
,,,,308.0,,,,12.3,
,,,,106.0,,,,32.4,
,,,,208.0,,,,19.5,
,,,,106.0,,,,34.7,
,,,,308.0,,,,21.4,
,,,,308.0,,,,21.6,
,,,,408.0,,,,22.3,
,,,,205.0,,,,25.8,
,,,,303.0,,,,30.2,
,,,,103.0,,,,22.8,
,,,,103.0,,,,15.2,
,,,,306.0,,,,22.0,
,,,,208.0,,,,13.0,
,,,,306.0,,,,16.3,
,,,,106.0,,,,32.2,
,,,,301.0,,,,7.1,
,,,,102.0,,,,10.6,
,,,,201.0,,,,9.9,
,,,,201.0,,,,8.2,
,,,,202.0,,,,10.3,
,,,,210.0,,,,11.1,
,,,,202.0,,,,22.1,
,,,,302.0,,,,14.2,
,,,,302.0,,,,24.8,
,,,,206.0,,,,10.1,
,,,,3.0,,,,28.7,
,,,,210.0,,,,8.5,
,,,,3.0,,,,22.7,
,,,,310.0,,,,25.8,
,,,,3.0,,,,28.0,
,,,,3.0,,,,24.6,
,,,,210.0,,,,15.2,
,,,,206.0,,,,6.7,
,,,,106.0,,,,19.7,
,,,,3.0,,,,26.8,
,,,,310.0,,,,8.3,
,,,,209.0,,,,6.0,
,,,,206.0,,,,6.2,
,,,,206.0,,,,8.9,
,,,,106.0,,,,10.3,
,,,,3.0,,,,10.9,
,,,,309.0,,,,10.4,
,,,,3.0,,,,10.7,
,,,,206.0,,,,8.5,
,,,,310.0,,,,9.0,
,,,,3.0,,,,12.6,
,,,,3.0,,,,8.7,
,,,,210.0,,,,6.3,
,,,,211.0,,,,15.9,
,,,,104.0,,,,19.7,
,,,,204.0,,,,13.2,
,,,,304.0,,,,6.1,
,,,,207.0,,,,11.7,
,,,,204.0,,,,12.9,
,,,,211.0,,,,6.4,
,,,,304.0,,,,12.5,
,,,,304.0,,,,13.0,
,,,,304.0,,,,8.9,
,,,,204.0,,,,8.4,
,,,,204.0,,,,11.3,
,,,,204.0,,,,10.9,
,,,,104.0,,,,8.1,
,,,,204.0,,,,0.1,
,,,,204.0,,,,8.7,
,,,,204.0,,,,9.1,
,,,,307.0,,,,10.9,
,,,,307.0,,,,10.7,
,,,,414.0,,,,6.0,
,,,,107.0,,,,8.2,
,,,,5.0,,,,13.6,
,,,,107.0,,,,36.4,
,,,,414.0,,,,14.3,
,,,,414.0,,,,20.9,
,,,,307.0,,,,30.5,
,,,,204.0,,,,30.3,
,,,,304.0,,,,30.7,
,,,,304.0,,,,28.1,
,,,,404.0,,,,19.3,
,,,,404.0,,,,12.7,
,,,,104.0,,,,12.8,
,,,,211.0,,,,16.7,
,,,,102.0,,,,19.1,
,,,,202.0,,,,25.2,
,,,,202.0,,,,33.0,
,,,,202.0,,,,23.4,
,,,,302.0,,,,12.5,
,,,,302.0,,,,11.9,
,,,,302.0,,,,10.7,
,,,,102.0,,,,9.1,
,,,,202.0,,,,11.7,
,,,,202.0,,,,9.5,
,,,,202.0,,,,13.9,
,,,,202.0,,,,10.1,
,,,,302.0,,,,9.7,
,,,,102.0,,,,10.3,
,,,,202.0,,,,11.1,
,,,,202.0,,,,9.9,
,,,,202.0,,,,6.7,
,,,,202.0,,,,9.9,
,,,,102.0,,,,8.7,
,,,,102.0,,,,6.0,
,,,,105.0,,,,14.2,
,,,,105.0,,,,8.7,
,,,,305.0,,,,11.6,
,,,,305.0,,,,6.5,
,,,,305.0,,,,5.7,
,,,,316.0,,,,21.9,
,,,,302.0,,,,11.1,
,,,,302.0,,,,12.2,
,,,,202.0,,,,11.1,
,,,,202.0,,,,8.6,
,,,,105.0,,,,17.4,
,,,,313.0,,,,6.6,
,,,,313.0,,,,5.7,
,,,,313.0,,,,7.6,
,,,,315.0,,,,6.7,
,,,,4.0,,,,9.2,
,,,,4.0,,,,7.7,
,,,,4.0,,,,53.39999999999999,
,,,,208.0,,,,6.4,
,,,,208.0,,,,6.6,
,,,,408.0,,,,11.4,
,,,,208.0,,,,11.1,
,,,,408.0,,,,12.7,
,,,,408.0,,,,5.6,
,,,,401.0,,,,7.4,
,,,,206.0,,,,8.2,
,,,,208.0,,,,11.4,
,,,,206.0,,,,11.7,
,,,,206.0,,,,11.3,
,,,,206.0,,,,6.7,
,,,,208.0,,,,8.2,
,,,,408.0,,,,9.6,
,,,,408.0,,,,11.9,
,,,,408.0,,,,10.1,
,,,,408.0,,,,8.3,
,,,,401.0,,,,8.4,
,,,,206.0,,,,6.4,
,,,,206.0,,,,12.5,
,,,,206.0,,,,10.8,
,,,,206.0,,,,8.7,
,,,,208.0,,,,10.4,
,,,,206.0,,,,7.3,
,,,,208.0,,,,7.0,
,,,,206.0,,,,6.9,
,,,,206.0,,,,10.1,
,,,,208.0,,,,9.6,
,,,,105.0,,,,9.1,
,,,,305.0,,,,8.2,
,,,,105.0,,,,11.5,
,,,,105.0,,,,11.5,
,,,,205.0,,,,8.3,
,,,,205.0,,,,6.8,
,,,,302.0,,,,31.1,
,,,,202.0,,,,28.4,
,,,,202.0,,,,26.6,
,,,,205.0,,,,26.5,
,,,,316.0,,,,31.5,
,,,,316.0,,,,25.7,
,,,,205.0,,,,28.4,
,,,,205.0,,,,18.2,
,,,,316.0,,,,31.4,
,,,,316.0,,,,21.6,
,,,,202.0,,,,28.0,
,,,,202.0,,,,30.7,
,,,,202.0,,,,29.3,
,,,,202.0,,,,13.0,
,,,,306.0,,,,31.9,
,,,,102.0,,,,22.2,
,,,,306.0,,,,36.0,
,,,,102.0,,,,21.9,
,,,,316.0,,,,19.3,
,,,,316.0,,,,21.4,
,,,,316.0,,,,19.5,
,,,,316.0,,,,19.6,
,,,,202.0,,,,53.39999999999999,
,,,,302.0,,,,53.39999999999999,
,,,,302.0,,,,53.39999999999999,
,,,,106.0,,,,32.9,
,,,,203.0,,,,26.2,
,,,,203.0,,,,16.2,
,,,,405.0,,,,15.2,
,,,,205.0,,,,30.2,
,,,,308.0,,,,26.5,
,,,,308.0,,,,29.4,
,,,,104.0,,,,17.8,
,,,,308.0,,,,15.7,
,,,,408.0,,,,9.3,
,,,,305.0,,,,9.4,
,,,,305.0,,,,8.0,
,,,,203.0,,,,53.39999999999999,
,,,,303.0,,,,53.39999999999999,
,,,,105.0,,,,53.39999999999999,
,,,,305.0,,,,6.0,
,,,,105.0,,,,53.39999999999999,
,,,,205.0,,,,28.0,
,,,,308.0,,,,26.5,
,,,,406.0,,,,13.0,
,,,,306.0,,,,20.1,
,,,,306.0,,,,17.5,
,,,,208.0,,,,21.3,
,,,,306.0,,,,29.3,
,,,,104.0,,,,24.6,
,,,,104.0,,,,21.4,
,,,,106.0,,,,37.4,
,,,,106.0,,,,24.5,
,,,,202.0,,,,46.4,
,,,,102.0,,,,53.39999999999999,
,,,,102.0,,,,53.39999999999999,
,,,,202.0,,,,10.5,
,,,,302.0,,,,7.6,
,,,,102.0,,,,9.7,
,,,,316.0,,,,12.7,
,,,,316.0,,,,11.0,
,,,,305.0,,,,33.9,
,,,,205.0,,,,32.1,
,,,,202.0,,,,40.7,
,,,,205.0,,,,6.7,
,,,,305.0,,,,9.7,
,,,,305.0,,,,10.3,
,,,,305.0,,,,7.3,
,,,,105.0,,,,12.6,
,,,,105.0,,,,13.1,
,,,,105.0,,,,12.5,
,,,,205.0,,,,12.8,
,,,,205.0,,,,12.3,
,,,,316.0,,,,6.7,
,,,,305.0,,,,7.1,
,,,,202.0,,,,7.9,
,,,,302.0,,,,13.1,
,,,,102.0,,,,9.0,
,,,,102.0,,,,36.0,
,,,,205.0,,,,24.1,
,,,,205.0,,,,22.2,
,,,,205.0,,,,20.5,
,,,,308.0,,,,33.2,
,,,,105.0,,,,20.8,
,,,,403.0,,,,11.3,
,,,,105.0,,,,25.1,
,,,,303.0,,,,29.2,
,,,,205.0,,,,12.5,
,,,,305.0,,,,8.4,
,,,,303.0,,,,20.3,
,,,,303.0,,,,12.6,
,,,,103.0,,,,6.7,
,,,,103.0,,,,8.2,
,,,,305.0,,,,13.7,
,,,,303.0,,,,12.3,
,,,,203.0,,,,12.0,
,,,,105.0,,,,12.6,
,,,,105.0,,,,16.9,
,,,,205.0,,,,0.1,
,,,,103.0,,,,6.6,
,,,,308.0,,,,10.4,
,,,,308.0,,,,7.3,
,,,,308.0,,,,7.1,
,,,,206.0,,,,8.0,
,,,,308.0,,,,8.6,
,,,,206.0,,,,7.5,
,,,,106.0,,,,9.5,
,,,,203.0,,,,12.4,
,,,,205.0,,,,9.4,
,,,,103.0,,,,17.1,
,,,,205.0,,,,19.5,
,,,,205.0,,,,14.3,
,,,,316.0,,,,17.9,
,,,,316.0,,,,17.7,
,,,,302.0,,,,29.9,
,,,,202.0,,,,26.5,
,,,,302.0,,,,27.1,
,,,,102.0,,,,29.9,
,,,,102.0,,,,21.1,
,,,,102.0,,,,15.4,
,,,,406.0,,,,20.3,
,,,,406.0,,,,14.4,
,,,,302.0,,,,19.0,
,,,,302.0,,,,25.7,
,,,,316.0,,,,24.2,
,,,,105.0,,,,29.7,
,,,,305.0,,,,11.6,
,,,,205.0,,,,18.8,
,,,,316.0,,,,25.6,
,,,,105.0,,,,26.3,
,,,,205.0,,,,29.7,
,,,,205.0,,,,26.8,
,,,,316.0,,,,24.0,
,,,,105.0,,,,12.3,
,,,,105.0,,,,13.5,
,,,,316.0,,,,10.3,
,,,,316.0,,,,9.0,
,,,,316.0,,,,7.6,
,,,,205.0,,,,11.6,
,,,,205.0,,,,10.1,
,,,,102.0,,,,10.5,
,,,,302.0,,,,11.6,
,,,,306.0,,,,13.3,
,,,,209.0,,,,8.5,
,,,,309.0,,,,10.2,
,,,,210.0,,,,8.0,
,,,,209.0,,,,9.9,
,,,,209.0,,,,6.9,
,,,,410.0,,,,7.4,
,,,,409.0,,,,7.9,
,,,,409.0,,,,5.8,
,,,,309.0,,,,12.1,
,,,,309.0,,,,11.4,
,,,,206.0,,,,6.9,
,,,,3.0,,,,12.6,
,,,,309.0,,,,7.8,
,,,,310.0,,,,11.1,
,,,,310.0,,,,7.6,
,,,,202.0,,,,7.5,
,,,,202.0,,,,13.2,
